algorithme,instance,run,f
random_search_mixed,2,23,-9438.94632
random_search_mixed,2,24,-8741.299831
random_search_mixed,2,25,-10540.719101
random_search_mixed,2,26,-8715.015078
random_search_mixed,2,27,-7942.582092
random_search_mixed,2,28,-10204.37267
random_search_mixed,2,29,-9331.411574
random_search_mixed,3,0,-12382.317519
random_search_mixed,3,1,-10886.41965
random_search_mixed,3,2,-10589.178452
random_search_mixed,3,3,-10977.809924
random_search_mixed,3,4,-12071.516598
random_search_mixed,3,5,-12957.768639
random_search_mixed,3,6,-12297.706246
random_search_mixed,3,7,-9956.486458
random_search_mixed,3,8,-10819.595403
random_search_mixed,3,9,-10555.995307
random_search_mixed,3,10,-12318.438334
random_search_mixed,3,11,-11299.810693
random_search_mixed,3,12,-10544.332168
random_search_mixed,3,13,-14739.405786
random_search_mixed,3,14,-11581.84112
random_search_mixed,3,15,-11562.716432
random_search_mixed,3,16,-12383.601024
random_search_mixed,3,17,-12012.833418
random_search_mixed,3,18,-11541.151571
random_search_mixed,3,19,-13256.633737
random_search_mixed,3,20,-11892.751015
random_search_mixed,3,21,-11999.964822
random_search_mixed,3,22,-10235.505292
random_search_mixed,3,23,-9840.231161
random_search_mixed,3,24,-10617.566255
random_search_mixed,3,25,-11989.056877
random_search_mixed,3,26,-11215.462549
random_search_mixed,3,27,-12098.25733
random_search_mixed,3,28,-10941.033309
random_search_mixed,3,29,-12134.770001
random_search_mixed,4,0,-7782.463481
random_search_mixed,4,1,-8238.888509
random_search_mixed,4,2,-8456.708301
random_search_mixed,4,3,-8165.622349
random_search_mixed,4,4,-8669.761991
random_search_mixed,4,5,-10391.584431
random_search_mixed,4,6,-8665.467608
random_search_mixed,4,7,-8103.190174
random_search_mixed,4,8,-8002.823377
random_search_mixed,4,9,-9085.121711
random_search_mixed,4,10,-8191.441069
random_search_mixed,4,11,-8987.157964
random_search_mixed,4,12,-8820.332423
random_search_mixed,4,13,-7979.608369
random_search_mixed,4,14,-8418.79953
random_search_mixed,4,15,-7999.771546
random_search_mixed,4,16,-9345.972107
random_search_mixed,4,17,-7636.556516
random_search_mixed,4,18,-8798.382886
random_search_mixed,4,19,-8467.00531
random_search_mixed,4,20,-9486.027265
random_search_mixed,4,21,-9798.102607
random_search_mixed,4,22,-8140.048527
random_search_mixed,4,23,-8442.168093
random_search_mixed,4,24,-8069.549411
random_search_mixed,4,25,-8551.811994
random_search_mixed,4,26,-8455.863482
random_search_mixed,4,27,-7579.49455
random_search_mixed,4,28,-8074.029828
random_search_mixed,4,29,-7530.277871
random_search_mixed,5,0,-11561.065979
random_search_mixed,5,1,-11625.576623
random_search_mixed,5,2,-11336.936809
random_search_mixed,5,3,-12310.652945
random_search_mixed,5,4,-10312.066013
random_search_mixed,5,5,-10578.073354
random_search_mixed,5,6,-11510.4917
random_search_mixed,5,7,-12252.377466
random_search_mixed,5,8,-10675.77514
random_search_mixed,5,9,-10663.577916
random_search_mixed,5,10,-11101.809342
random_search_mixed,5,11,-10979.444496
random_search_mixed,5,12,-11910.800826
random_search_mixed,5,13,-11677.636132
random_search_mixed,5,14,-10574.401667
random_search_mixed,5,15,-10424.052828
random_search_mixed,5,16,-10096.891803
random_search_mixed,5,17,-10081.435828
random_search_mixed,5,18,-10747.909982
random_search_mixed,5,19,-14196.637267
random_search_mixed,5,20,-10092.355788
random_search_mixed,5,21,-10179.412918
random_search_mixed,5,22,-11857.397213
random_search_mixed,5,23,-10737.198637
random_search_mixed,5,24,-9943.140427
random_search_mixed,5,25,-11018.308761
random_search_mixed,5,26,-11771.612163
random_search_mixed,5,27,-11076.00448
